Date,Open Price,Close Price,High Price,Low Price,Volume
19-Dec-11,2193.54,2202.95,2234.32,2182.76,0
20-Dec-11,2200.5,2262.39,2262.39,2191.16,0
21-Dec-11,2275.6,2244.35,2313.15,2237.54,0
22-Dec-11,2253.12,2273.02,2282.1,2253.12,0
23-Dec-11,2286.06,2290.37,2298.47,2281.65,0
27-Dec-11,2294.15,2290.31,2309.03,2285.87,0
28-Dec-11,2290.98,2255.03,2307.07,2255.03,0
29-Dec-11,2261.4,2292.28,2292.28,2249.89,0
30-Dec-11,2296.97,2316.55,2316.55,2287.45,0
02-Jan-12,2315.75,2370.2,2370.2,2315.75,0
03-Jan-12,2375.35,2389.91,2392.15,2357.52,0
04-Jan-12,2380.78,2349.89,2383.19,2342.11,0
05-Jan-12,2352.86,2315.75,2354.68,2308.87,0
06-Jan-12,2318.4,2298.65,2342.24,2287.69,0
09-Jan-12,2301.15,2286.45,2312.86,2279.73,0
10-Jan-12,2295.1,2347.47,2354.75,2295.1,0
11-Jan-12,2345.12,2339.51,2359.81,2322.89,0
12-Jan-12,2342.87,2345.85,2384.25,2338.3,0
13-Jan-12,2359.02,2338.01,2372.8,2307.62,0
16-Jan-12,2329.07,2361.56,2365.63,2315.23,0
17-Jan-12,2374.55,2396.63,2411.4,2374.55,0
18-Jan-12,2399.39,2390.64,2423.02,2373.66,0
19-Jan-12,2398.04,2435.04,2435.04,2391.18,0
20-Jan-12,2435.7,2426.96,2440.29,2418.31,0
23-Jan-12,2426.45,2441.44,2452.43,2417.07,0
24-Jan-12,2434.45,2432.07,2434.45,2407.36,0
25-Jan-12,2432.74,2421.12,2439.26,2398.42,0
26-Jan-12,2429.37,2460.4,2466.15,2427.95,0
27-Jan-12,2452.2,2436.62,2467.62,2431.29,0
30-Jan-12,2426.56,2404.62,2426.56,2397.48,0
31-Jan-12,2417.02,2416.66,2438.42,2412.42,0
01-Feb-12,2425.83,2470.79,2475.58,2425.83,0
02-Feb-12,2478.32,2478.15,2490.44,2461.72,0
03-Feb-12,2475.64,2515.15,2515.15,2467.7,0
06-Feb-12,2508.38,2507.89,2510.93,2486.95,0
07-Feb-12,2511.86,2514.12,2519.77,2485.69,0
08-Feb-12,2519.03,2512.92,2538.56,2510.71,0
09-Feb-12,2515.55,2522.34,2542.98,2512.93,0
10-Feb-12,2510.55,2480.76,2510.55,2471.19,0
13-Feb-12,2491.98,2491.54,2510.72,2484.11,0
14-Feb-12,2486.09,2488.29,2507.66,2476.88,0
15-Feb-12,2499.23,2493.96,2520.78,2485.53,0
16-Feb-12,2480.74,2489.35,2489.35,2454.98,0
17-Feb-12,2501.45,2520.31,2530.83,2501.45,0
20-Feb-12,2529.76,2550.28,2551.18,2529.76,0
21-Feb-12,2551.55,2541.6,2557.86,2523.67,0
22-Feb-12,2544.04,2519,2546.12,2516.93,0
23-Feb-12,2516.7,2508.08,2534,2489.27,0
24-Feb-12,2514.61,2523.69,2531.68,2511.77,0
27-Feb-12,2516.75,2513.06,2519.37,2484.07,0
28-Feb-12,2518.04,2519.72,2531.32,2498,0
29-Feb-12,2525.72,2512.11,2548.61,2507.99,0
01-Mar-12,2509.15,2548.66,2549.93,2497.86,0
02-Mar-12,2549.29,2546.16,2556.96,2538.93,0
05-Mar-12,2539.21,2529.86,2540.03,2512.38,0
06-Mar-12,2523.18,2443.52,2523.18,2443.52,0
07-Mar-12,2443.5,2460.77,2464.39,2437.6,0
08-Mar-12,2469.04,2514.22,2514.22,2469.04,0
09-Mar-12,2516.67,2515.95,2530.47,2503.24,0
12-Mar-12,2511.42,2514.97,2524.68,2502.75,0
13-Mar-12,2524.15,2556.82,2560.18,2524.15,0
14-Mar-12,2563.62,2574.79,2593.89,2563.62,0
15-Mar-12,2573.72,2593.97,2594.13,2569.55,0
16-Mar-12,2595.25,2608.3,2611.42,2595.25,0
19-Mar-12,2604.61,2608.42,2608.44,2588.93,0
20-Mar-12,2603.62,2576.61,2603.62,2570.55,0
21-Mar-12,2583.49,2567.58,2596.58,2549.29,0
22-Mar-12,2563.55,2530.22,2563.55,2516.44,0
23-Mar-12,2530.68,2525.43,2542.15,2494.15,0
26-Mar-12,2530.99,2539.87,2548.4,2512.9,0
27-Mar-12,2545.37,2525.21,2563.46,2525.21,0
28-Mar-12,2520.5,2496.68,2537.5,2496.68,0
29-Mar-12,2494.7,2452.74,2498.71,2445.46,0
30-Mar-12,2465.08,2477.28,2480.95,2455.58,0
02-Apr-12,2481.02,2501.18,2501.18,2453.35,0
03-Apr-12,2500.51,2458.98,2509.93,2458.98,0
04-Apr-12,2452.84,2398.46,2452.84,2395.84,0
05-Apr-12,2405.43,2392.54,2409.78,2362.95,0
10-Apr-12,2378.09,2321.53,2378.09,2321.53,0
11-Apr-12,2320.36,2341.36,2359.02,2314.49,0
12-Apr-12,2344.32,2352.24,2358.07,2315.75,0
13-Apr-12,2349.21,2291.51,2349.48,2282.23,0
16-Apr-12,2287.25,2301.19,2329.15,2280.07,0
17-Apr-12,2299.87,2367.05,2367.05,2297.31,0
18-Apr-12,2364.5,2327.84,2366.72,2320.26,0
19-Apr-12,2332.54,2284.67,2353.37,2284.67,0
20-Apr-12,2283.86,2311.27,2317.14,2271.39,0
23-Apr-12,2299.16,2244.83,2299.16,2238.45,0
24-Apr-12,2251.45,2284.08,2288.24,2244.43,0
25-Apr-12,2289.79,2322.91,2339.63,2289.79,0
26-Apr-12,2329.06,2322.69,2341.24,2294,0
27-Apr-12,2303.07,2344.02,2354.82,2280.49,0
30-Apr-12,2345.9,2306.43,2350.95,2305.42,0
02-May-12,2323.74,2290.31,2344.95,2276.67,0
03-May-12,2295.71,2287.1,2327.08,2275.4,0
04-May-12,2280.88,2248.34,2295.74,2241.66,0
07-May-12,2227.2,2283.09,2287.25,2204.73,0
08-May-12,2273.79,2236.11,2284.42,2226.97,0
09-May-12,2240.44,2225.63,2248.37,2194.5,0
10-May-12,2227.48,2247.38,2258.51,2206.41,0
11-May-12,2238.46,2254.54,2257.05,2208.85,0
14-May-12,2234.35,2201.95,2234.35,2187.15,0
15-May-12,2209.67,2178.67,2227.17,2166.81,0
16-May-12,2169.12,2175.34,2201.09,2142.78,0
17-May-12,2177.89,2146.91,2182.42,2134.57,0
18-May-12,2136.39,2144.69,2168.62,2112.77,0
21-May-12,2141.17,2150.16,2160.69,2125.45,0
22-May-12,2160.28,2192.85,2198.99,2155.19,0
23-May-12,2174.03,2134.05,2174.03,2125.93,0
24-May-12,2143.02,2156.52,2168.28,2118.02,0
25-May-12,2159.91,2161.87,2181.02,2138.33,0
28-May-12,2173.92,2147.92,2190.22,2142.96,0
29-May-12,2156.87,2160.31,2173.62,2138.26,0
30-May-12,2147.3,2116.18,2164.3,2108.61,0
31-May-12,2120.86,2118.94,2136.19,2097.76,0
01-Jun-12,2120.9,2068.66,2120.9,2050.16,0
04-Jun-12,2059.28,2078.96,2096.68,2051.26,0
05-Jun-12,2085.87,2087.31,2097.68,2069.02,0
06-Jun-12,2095.63,2137.73,2141.47,2095.63,0
07-Jun-12,2143.84,2143.08,2171.5,2139.78,0
08-Jun-12,2130.18,2143.9,2152,2110,0
11-Jun-12,2163.27,2137.7,2202.63,2135.34,0
12-Jun-12,2137.68,2143.38,2159.67,2119.19,0
13-Jun-12,2146.98,2143.5,2163.2,2129.58,0
14-Jun-12,2138.51,2148.21,2150.97,2120.44,0
15-Jun-12,2156.65,2181.23,2189.49,2156.65,0
18-Jun-12,2198.37,2155.64,2209.58,2147.69,0
19-Jun-12,2160.54,2198.01,2201.2,2143.81,0
20-Jun-12,2200.49,2207.49,2212.62,2188.75,0
21-Jun-12,2201.1,2199.42,2231.55,2186.17,0
22-Jun-12,2189.13,2186.81,2207.62,2174.02,0
25-Jun-12,2178.33,2130.71,2178.33,2124.98,0
26-Jun-12,2132.56,2127.95,2145.19,2121.09,0
27-Jun-12,2133.91,2165.61,2165.61,2130.76,0
28-Jun-12,2167.89,2157.62,2172.06,2134.64,0
29-Jun-12,2184.95,2264.72,2264.72,2184.95,0
02-Jul-12,2266.41,2292.08,2305.31,2260.38,0
03-Jul-12,2295.49,2320.43,2320.43,2295.49,0
04-Jul-12,2315.5,2312.41,2317.07,2297.86,0
05-Jul-12,2309.73,2284.92,2332.08,2266.59,0
06-Jul-12,2277.15,2235.51,2279.94,2235.51,0
09-Jul-12,2233.66,2227.91,2242.78,2214.24,0
10-Jul-12,2231.76,2241.85,2263.31,2221.15,0
11-Jul-12,2232.95,2246.23,2258.56,2225.55,0
12-Jul-12,2236.48,2228.01,2243.68,2215.32,0
13-Jul-12,2230.65,2259.09,2260.19,2225.54,0
16-Jul-12,2256.63,2251.96,2258.37,2234.8,0
17-Jul-12,2255.38,2250.75,2271.33,2242.46,0
18-Jul-12,2258.48,2284.7,2285.01,2252.42,0
19-Jul-12,2288.96,2302.45,2309.82,2285.42,0
20-Jul-12,2298.76,2237.33,2302.06,2235.44,0
23-Jul-12,2220.12,2179.31,2220.12,2163.71,0
24-Jul-12,2184.06,2151.54,2190.04,2151.54,0
25-Jul-12,2147.5,2159.09,2181.63,2142.46,0
26-Jul-12,2163.6,2251.05,2251.05,2145.91,0
27-Jul-12,2256.82,2301.23,2301.23,2234.02,0
30-Jul-12,2307.63,2340.31,2346.31,2307.63,0
31-Jul-12,2338.81,2325.72,2354.75,2321.23,0
01-Aug-12,2326.34,2333.38,2342.63,2322.62,0
02-Aug-12,2331.47,2263.36,2376.85,2262.81,0
03-Aug-12,2268.71,2372.58,2372.58,2261.77,0
06-Aug-12,2369.36,2399.32,2409.05,2362.69,0
07-Aug-12,2396.27,2440.24,2440.73,2395.13,0
08-Aug-12,2433.37,2432.28,2439.26,2414.07,0
09-Aug-12,2442.24,2437.04,2450.07,2412.47,0
10-Aug-12,2426.62,2423.22,2427.35,2406.86,0
13-Aug-12,2419.52,2415.96,2438.86,2404.28,0
14-Aug-12,2423.23,2432.29,2441.47,2419.6,0
15-Aug-12,2425.89,2430.39,2438.11,2414.82,0
16-Aug-12,2432.74,2456.53,2456.53,2421.62,0
17-Aug-12,2463.34,2471.53,2479.66,2460.82,0
20-Aug-12,2471.22,2466.32,2493.19,2450.99,0
21-Aug-12,2471.73,2490.27,2494.06,2471.73,0
22-Aug-12,2477.38,2452.73,2480.21,2452.5,0
23-Aug-12,2466.45,2429.17,2477.17,2413.97,0
24-Aug-12,2428.88,2434.23,2440.75,2405.68,0
27-Aug-12,2431.34,2461.82,2461.82,2420.41,0
28-Aug-12,2452.51,2442.12,2457.92,2433.16,0
29-Aug-12,2441.99,2434.23,2444.53,2423.71,0
30-Aug-12,2428.93,2403.8,2431.81,2397.6,0
31-Aug-12,2402.81,2440.71,2446.7,2398.72,0
03-Sep-12,2435.35,2463.17,2463.17,2429.09,0
04-Sep-12,2465.63,2436.54,2467.66,2435.21,0
05-Sep-12,2435.95,2441.81,2459.97,2420.46,0
06-Sep-12,2446.73,2524.95,2525.26,2446.71,0
07-Sep-12,2530.7,2538.6,2565.81,2530.7,0
10-Sep-12,2536.18,2528.53,2540.66,2522.72,0
11-Sep-12,2524.19,2557.65,2557.81,2509.39,0
12-Sep-12,2563.84,2564.8,2591.18,2554.37,0
13-Sep-12,2563.36,2543.22,2565.6,2532.8,0
14-Sep-12,2567.96,2594.56,2604.77,2567.96,0
17-Sep-12,2585.36,2583.57,2589.37,2577.75,0
18-Sep-12,2573.38,2553.4,2573.38,2541.74,0
19-Sep-12,2562.01,2567.67,2572.64,2546.16,0
20-Sep-12,2550.8,2553.03,2558.09,2535.77,0
21-Sep-12,2560.56,2577.08,2580.66,2552.98,0
24-Sep-12,2565.66,2557.89,2566.19,2545.77,0
25-Sep-12,2555.28,2568.48,2573.5,2544.21,0
26-Sep-12,2552.58,2498.52,2552.58,2496.38,0
27-Sep-12,2510.47,2506.06,2518.3,2497.23,0
28-Sep-12,2515.48,2454.26,2522.79,2454.26,0
01-Oct-12,2451.29,2498.81,2502.51,2450.32,0
02-Oct-12,2485.94,2493.59,2519.99,2473.8,0
03-Oct-12,2485.1,2492.48,2501.62,2476.76,0
04-Oct-12,2499.03,2485.75,2512.5,2479.95,0
05-Oct-12,2492.3,2531.21,2534.26,2492.3,0
08-Oct-12,2517.52,2496.09,2517.52,2494.96,0
09-Oct-12,2502.26,2472.23,2506.18,2468.5,0
10-Oct-12,2465.49,2456.54,2472.53,2455.95,0
11-Oct-12,2449.62,2487.08,2494.84,2440.58,0
12-Oct-12,2482.66,2469.09,2493.31,2469.09,0
15-Oct-12,2468.83,2485.12,2500.53,2468.83,0
16-Oct-12,2498.55,2547.9,2547.9,2498.55,0
17-Oct-12,2553.3,2569.83,2571.62,2548.26,0
18-Oct-12,2568.48,2574.19,2579.81,2555.35,0
19-Oct-12,2570.3,2542.24,2572.04,2536.56,0
22-Oct-12,2542.8,2531.1,2555.4,2525.44,0
23-Oct-12,2531.61,2477.92,2534.85,2467.38,0
24-Oct-12,2484.16,2490.58,2498.6,2461.65,0
25-Oct-12,2491.22,2483.43,2511.25,2481.89,0
26-Oct-12,2474.22,2496.1,2505.25,2460.48,0
29-Oct-12,2488.42,2478.84,2488.42,2467.81,0
30-Oct-12,2481.85,2515.99,2517.21,2481.85,0
31-Oct-12,2515.83,2503.64,2539.65,2503.64,0
01-Nov-12,2500.31,2533.87,2541.87,2495.9,0
02-Nov-12,2535.08,2547.15,2557.03,2523,0
05-Nov-12,2534.41,2517.67,2534.41,2515.16,0
06-Nov-12,2520.41,2535.94,2537.25,2515.94,0
07-Nov-12,2546.68,2479.1,2560.11,2479.04,0
08-Nov-12,2488.2,2479.13,2502.95,2472.77,0
09-Nov-12,2480.8,2479.82,2487.53,2441.88,0
12-Nov-12,2480.5,2473.52,2485.38,2466.35,0
13-Nov-12,2464.37,2493.14,2495.88,2448.12,0
14-Nov-12,2489.32,2472.84,2500.29,2467.07,0
15-Nov-12,2461.63,2461.77,2473.23,2454.82,0
16-Nov-12,2461.13,2427.32,2466.31,2427.32,0
19-Nov-12,2443.54,2495.21,2497.56,2443.54,0
20-Nov-12,2488.4,2509.62,2511.87,2482.11,0
21-Nov-12,2503.57,2519.68,2523.54,2495.05,0
22-Nov-12,2525.15,2535.09,2536.85,2523.29,0
23-Nov-12,2539.03,2557.03,2557.03,2523.86,0
26-Nov-12,2550.86,2542.52,2553.18,2537.99,0
27-Nov-12,2550.78,2543.45,2563.72,2534.69,0
28-Nov-12,2536.81,2546.84,2549.12,2522.07,0
29-Nov-12,2559.45,2581.69,2582.18,2559.45,0
30-Nov-12,2580.98,2575.25,2592.43,2575.25,0
03-Dec-12,2580.9,2582.36,2608.41,2579.18,0
04-Dec-12,2581.18,2590.83,2602.32,2577.69,0
05-Dec-12,2600.7,2592.09,2610.39,2581.55,0
06-Dec-12,2598.11,2603.41,2617.83,2590.51,0
07-Dec-12,2607.33,2601.37,2615.76,2591.63,0
10-Dec-12,2591.88,2596.02,2596.71,2567.15,0
