Date,Open,High,Low,Close,Adj Close,Volume
01/06/2012,18498.91016,18726.43945,18487.66016,18558.33984,18558.33984,1859948800
04/06/2012,18249.60938,18249.60938,18056.40039,18185.58984,18185.58984,1607428300
05/06/2012,18373.2207,18412.01953,18223.13086,18259.0293,18259.0293,1373497300
06/06/2012,18349.67969,18521.57031,18320.60938,18520.5293,18520.5293,1637171800
07/06/2012,18825.5,18845.57031,18624.42969,18678.28906,18678.28906,1549611000
08/06/2012,18797.93945,18797.93945,18461.17969,18502.33984,18502.33984,2547084200
11/06/2012,18978.88086,18978.88086,18847.66992,18953.63086,18953.63086,1527709500
12/06/2012,18719.89063,18925.78906,18708.25977,18872.56055,18872.56055,1336823000
13/06/2012,18948.44922,19029.55078,18812.93945,19026.51953,19026.51953,1417480400
14/06/2012,18901.71094,18937.53906,18795.65039,18808.40039,18808.40039,1313826200
15/06/2012,18924.08984,19254.56055,18919.16992,19233.93945,19233.93945,2717020800
18/06/2012,19578.13086,19578.13086,19395.92969,19427.81055,19427.81055,1581595100
19/06/2012,19451.19922,19472.05078,19320.17969,19416.66992,19416.66992,1205020200
20/06/2012,19551.89063,19578.82031,19469.13086,19518.84961,19518.84961,1176157900
21/06/2012,19480.71094,19495.53906,19258.10938,19265.07031,19265.07031,1298230800
22/06/2012,18992.90039,19089.44922,18976.05078,18995.13086,18995.13086,1080368400
25/06/2012,19019.0293,19066.75,18861.56055,18897.44922,18897.44922,1133257000
26/06/2012,18850.4707,18998.4707,18850.4707,18981.83984,18981.83984,1324221200
27/06/2012,18990.16992,19213.91992,18942,19176.94922,19176.94922,1425576400
28/06/2012,19305.74023,19305.74023,19009.25977,19025.26953,19025.26953,1466323700
29/06/2012,18996.57031,19510.76953,18991.09961,19441.46094,19441.46094,2039720800
03/07/2012,19765.41016,19765.41016,19622.36914,19735.5293,19735.5293,1532735700
04/07/2012,19833.83984,19835.13086,19677.44922,19709.75,19709.75,1402212000
05/07/2012,19757.41992,19869.10938,19588.63086,19809.13086,19809.13086,1268796100
06/07/2012,19752.83008,19839.11914,19690.64063,19800.64063,19800.64063,1763031600
09/07/2012,19634.83984,19737.91992,19421.75,19428.08984,19428.08984,1440446900
10/07/2012,19504.41992,19515.89063,19347.23047,19396.35938,19396.35938,1179214100
11/07/2012,19264.58008,19441.11914,19233.75977,19419.86914,19419.86914,1642334000
12/07/2012,19356.78906,19356.78906,18998.30078,19025.10938,19025.10938,2017688200
13/07/2012,19069.35938,19160.49023,19032.58984,19092.63086,19092.63086,1267621700
16/07/2012,19265.33984,19265.33984,19061.66992,19121.33984,19121.33984,1095972800
17/07/2012,19156.96094,19479.2793,19156.96094,19455.33008,19455.33008,1396005600
18/07/2012,19452.24023,19452.24023,19134.57031,19239.88086,19239.88086,1169099100
19/07/2012,19393.44922,19600.32031,19393.44922,19559.05078,19559.05078,1693489600
20/07/2012,19613.7793,19656.10938,19511.90039,19640.80078,19640.80078,1298960700
23/07/2012,19259.35938,19259.35938,18986.19922,19053.4707,19053.4707,1256215800
24/07/2012,19078.14063,19124.96094,18854.32031,18903.19922,18903.19922,929872600
25/07/2012,18762.19922,18925.66016,18710.58984,18877.33008,18877.33008,1332514400
26/07/2012,18870.33008,18961.58008,18793.15039,18892.78906,18892.78906,1112498900
27/07/2012,19165.0293,19330.68945,19162.5293,19274.96094,19274.96094,1570697800
30/07/2012,19505.0293,19593.61914,19478.69922,19585.40039,19585.40039,1452095200
31/07/2012,19661.41016,19840.16016,19618.57031,19796.81055,19796.81055,1856288400
01/08/2012,19646.96094,19898.91992,19646.96094,19820.38086,19820.38086,1798568800
02/08/2012,19784.15039,19786.71094,19651.75977,19690.19922,19690.19922,1229663600
03/08/2012,19553.78906,19673.69922,19454.33008,19666.17969,19666.17969,1153392500
06/08/2012,20052.5,20091.30078,19978.65039,19998.7207,19998.7207,1437034800
07/08/2012,20033.86914,20117.11914,19983.75977,20072.55078,20072.55078,1411302800
08/08/2012,20188.88086,20188.88086,19966.11914,20065.51953,20065.51953,1239183500
09/08/2012,20149.19922,20300.0293,20149.19922,20269.4707,20269.4707,1302333500
10/08/2012,20204.71094,20222.13086,20045.30078,20136.11914,20136.11914,1439089700
13/08/2012,20188.48047,20188.48047,20037.81055,20081.35938,20081.35938,990601400
14/08/2012,20251.41992,20299.7207,20094.01953,20291.67969,20291.67969,1525964900
15/08/2012,20125.28906,20135,20016.0293,20052.28906,20052.28906,1271710400
16/08/2012,20151.68945,20151.68945,19919.56055,19962.94922,19962.94922,1058187000
17/08/2012,20057.31055,20147.39063,20047.64063,20116.07031,20116.07031,1209409600
20/08/2012,20080.32031,20109.56055,19911.49023,20104.26953,20104.26953,1020566200
21/08/2012,20111.9707,20141.16016,19979.58008,20100.08984,20100.08984,1049001300
22/08/2012,19996.73047,19996.73047,19853.41992,19887.7793,19887.7793,1032597200
23/08/2012,19935.13086,20133.41016,19935.13086,20132.24023,20132.24023,1231818600
24/08/2012,19930.44922,19930.44922,19840.18945,19880.0293,19880.0293,1124259600
27/08/2012,19939.53906,19939.53906,19769.42969,19798.66992,19798.66992,1211797900
28/08/2012,19723.30078,19856.32031,19723.30078,19811.80078,19811.80078,1077330100
29/08/2012,19857.60938,19863.4707,19770.53906,19788.50977,19788.50977,1075024000
30/08/2012,19657.19922,19657.19922,19509.31055,19552.91016,19552.91016,1453043300
31/08/2012,19516.94922,19554.25977,19450.76953,19482.57031,19482.57031,1346966500
03/09/2012,19414.61914,19608.55078,19386.03906,19559.21094,19559.21094,1166337700
04/09/2012,19540.92969,19572.31055,19414.50977,19429.91016,19429.91016,1146614900
05/09/2012,19330.16016,19330.16016,19116.83984,19145.07031,19145.07031,1773167600
06/09/2012,19101.92969,19216.08008,19076.78906,19209.30078,19209.30078,1360569200
07/09/2012,19537.92969,19829.01953,19484.24023,19802.16016,19802.16016,3303572400
10/09/2012,19876.41016,19930.36914,19764.68945,19827.16992,19827.16992,3198134800
11/09/2012,19757.36914,19907.30078,19658.71094,19857.88086,19857.88086,1623644500
12/09/2012,19996.14063,20118.18945,19996.14063,20075.39063,20075.39063,1365032900
13/09/2012,20061.9707,20146.76953,20009.5,20047.63086,20047.63086,1237079000
14/09/2012,20479.38086,20648.09961,20475.74023,20629.7793,20629.7793,2554583000
17/09/2012,20758.49023,20758.49023,20591.43945,20658.10938,20658.10938,1548748900
18/09/2012,20622.11914,20712.68945,20568.11914,20601.92969,20601.92969,1445956300
19/09/2012,20609.51953,20895.60938,20609.51953,20841.91016,20841.91016,1938983200
20/09/2012,20816.76953,20816.76953,20578.56055,20590.91992,20590.91992,1501413600
21/09/2012,20697.26953,20808.03906,20677.14063,20734.93945,20734.93945,1842999800
24/09/2012,20611.09961,20780.14063,20503.24023,20694.69922,20694.69922,977714200
25/09/2012,20694.33008,20758.35938,20648.58984,20698.67969,20698.67969,1066825300
26/09/2012,20485.99023,20576.83984,20485.08008,20527.73047,20527.73047,1112532000
27/09/2012,20487.35938,20850.49023,20487.35938,20762.28906,20762.28906,1740972000
28/09/2012,20757.9707,20889.90039,20725.51953,20840.38086,20840.38086,1403623200
03/10/2012,20951.38086,21005.67969,20799.82031,20888.2793,20888.2793,1378884900
04/10/2012,20914.32031,20947.30078,20835.06055,20907.94922,20907.94922,1025617100
05/10/2012,21007.59961,21021.24023,20924.73047,21012.38086,21012.38086,1290461900
08/10/2012,20979.5293,20981.63086,20807.92969,20824.56055,20824.56055,1350069800
09/10/2012,20926.83008,21093.09961,20926.83008,20937.2793,20937.2793,1542861900
10/10/2012,20785.06055,20941.89063,20767.35938,20919.59961,20919.59961,1236864700
11/10/2012,20813.05078,21013.44922,20813.05078,20999.05078,20999.05078,2550414800
12/10/2012,21051.08984,21236.57031,21051.08984,21136.42969,21136.42969,2318876200
15/10/2012,21137.60938,21184.42969,21076.94922,21148.25,21148.25,1352365700
16/10/2012,21257.08984,21257.08984,21120.16992,21207.07031,21207.07031,1498826100
17/10/2012,21421.86914,21442.73047,21352.88086,21416.64063,21416.64063,1714967600
18/10/2012,21490.85938,21606.32031,21476.30078,21518.71094,21518.71094,2154856400
19/10/2012,21565.75,21591.61914,21522.91016,21551.75977,21551.75977,1639351400
22/10/2012,21440.00977,21699.07031,21431.24023,21697.55078,21697.55078,1466782700
24/10/2012,21561.58984,21802.49023,21533.24023,21763.7793,21763.7793,1711748800
25/10/2012,21792.66992,21839.64063,21710.83984,21810.23047,21810.23047,1633405600
26/10/2012,21847.69922,21847.69922,21527.53906,21545.57031,21545.57031,1655334600
29/10/2012,21478.11914,21561.9707,21397.08984,21511.05078,21511.05078,1430951700
30/10/2012,21549.16992,21575.0293,21338.65039,21428.58008,21428.58008,1426440700
31/10/2012,21539.49023,21648.64063,21496.91992,21641.82031,21641.82031,1546082800
01/11/2012,21573.92969,21832.56055,21506.05078,21821.86914,21821.86914,1671155300
02/11/2012,22066.28906,22149.69922,22019.65039,22111.33008,22111.33008,1853113600
05/11/2012,22044.21094,22141.13086,21990.67969,22006.40039,22006.40039,1165502600
06/11/2012,21959.99023,22008.85938,21832.2793,21944.42969,21944.42969,1317598200
07/11/2012,22020.40039,22099.84961,21811.18945,22099.84961,22099.84961,1555286100
08/11/2012,21785.83008,21871.84961,21555.75,21566.91016,21566.91016,1668424200
09/11/2012,21433.59961,21525.49023,21330.33984,21384.38086,21384.38086,1455863300
12/11/2012,21367.57031,21462.44922,21339.18945,21430.30078,21430.30078,922157200
13/11/2012,21372.86914,21399.60938,21181.91992,21188.65039,21188.65039,1349937200
14/11/2012,21250.9707,21446.35938,21221.31055,21441.99023,21441.99023,1302165900
15/11/2012,21188.93945,21288.48047,21098.41016,21108.92969,21108.92969,1408099400
16/11/2012,21203.82031,21205.31055,21105.21094,21159.00977,21159.00977,1146325100
19/11/2012,21209.94922,21303.09961,21136.32031,21262.06055,21262.06055,1100673100
20/11/2012,21478,21478,21213.11914,21228.2793,21228.2793,1169937500
21/11/2012,21367.55078,21530.43945,21229.14063,21524.35938,21524.35938,1358588100
22/11/2012,21595.58984,21774.40039,21517.91016,21743.19922,21743.19922,1449478500
23/11/2012,21729.7207,21924.06055,21723.34961,21913.98047,21913.98047,1337229900
26/11/2012,21986.35938,21986.35938,21827.26953,21861.81055,21861.81055,1074310800
27/11/2012,21969.71094,22002.85938,21820.15039,21844.0293,21844.0293,1205019200
28/11/2012,21764.91016,21764.91016,21629.58008,21708.98047,21708.98047,1272896700
29/11/2012,21821.05078,21996.40039,21786.0293,21922.89063,21922.89063,1272038400
30/11/2012,21949.40039,22091.60938,21918.55078,22030.39063,22030.39063,1829162400
03/12/2012,22070.43945,22162.4707,21716.76953,21767.84961,21767.84961,1222931400
04/12/2012,21786.07031,21853.15039,21687.88086,21799.9707,21799.9707,1236799200
05/12/2012,21819.00977,22274.03906,21804.92969,22270.91016,22270.91016,2465522000
06/12/2012,22355.89063,22355.89063,22215.08008,22249.81055,22249.81055,1474980800
07/12/2012,22294.73047,22371.40039,22188.07031,22191.16992,22191.16992,1830833200
10/12/2012,22377.56055,22377.56055,22235.75977,22276.7207,22276.7207,1388628000
11/12/2012,22295.99023,22393.19922,22244.01953,22323.93945,22323.93945,1585416300
12/12/2012,22412.90039,22508.00977,22412.90039,22503.34961,22503.34961,1856501400
13/12/2012,22500.99023,22563.14063,22380.7793,22445.58008,22445.58008,1475964000
14/12/2012,22396.7207,22636.42969,22396.7207,22605.98047,22605.98047,1771220400
17/12/2012,22590.75977,22625.41016,22453.58984,22513.60938,22513.60938,1451263500
18/12/2012,22525.46094,22588.48047,22449.74023,22494.73047,22494.73047,3217316000
19/12/2012,22654.65039,22683.7207,22562.01953,22623.36914,22623.36914,1577167800
20/12/2012,22602.99023,22661.74023,22483.94922,22659.7793,22659.7793,1620967700
21/12/2012,22565.08984,22565.08984,22423.16016,22506.28906,22506.28906,1805720400
24/12/2012,null,null,null,null,null,null
27/12/2012,22705.46094,22718.83008,22608.59961,22619.7793,22619.7793,1053372600
28/12/2012,22706.33008,22706.33008,22628.46094,22666.58984,22666.58984,1043816200
31/12/2012,null,null,null,null,null,null
02/01/2013,22860.25,23317.39063,22860.25,23311.98047,23311.98047,2129252800
03/01/2013,23390.53906,23400.74023,23234.42969,23398.59961,23398.59961,2211207000
04/01/2013,23370.35938,23370.35938,23172.2793,23331.08984,23331.08984,1505752800
07/01/2013,23345.19922,23402.44922,23254.23047,23329.75,23329.75,1401515000
08/01/2013,23264.0293,23264.0293,23088.40039,23111.18945,23111.18945,1461679100
09/01/2013,23154.71094,23235.39063,23141.66992,23218.4707,23218.4707,1518554800
10/01/2013,23240.07031,23477.89063,23165.64063,23354.31055,23354.31055,1911808400
11/01/2013,23478.81055,23486.59961,23212.90039,23264.07031,23264.07031,1526867400
14/01/2013,23326.82031,23441.93945,23292.07031,23413.25977,23413.25977,1559383600
15/01/2013,23388.4707,23515.85938,23306.16992,23381.50977,23381.50977,1450147700
16/01/2013,23390.18945,23390.18945,23203.24023,23356.99023,23356.99023,1370170300
17/01/2013,23471.66992,23504.73047,23222.96094,23339.75977,23339.75977,1316299000
18/01/2013,23509.49023,23606.5,23450.76953,23601.7793,23601.7793,1934485200
21/01/2013,23565.96094,23639.63086,23535.4707,23590.91016,23590.91016,1104208000
22/01/2013,23596.38086,23685.55078,23498.96094,23658.99023,23658.99023,1361101400
23/01/2013,23700.44922,23710.86914,23540.41992,23635.09961,23635.09961,1536963300
24/01/2013,23585.09961,23688.78906,23547.78906,23598.90039,23598.90039,1428556300
25/01/2013,23653.53906,23666.39063,23481.36914,23580.42969,23580.42969,1620959000
28/01/2013,23621.94922,23736.01953,23621.94922,23671.88086,23671.88086,1443566900
29/01/2013,23659.10938,23707.10938,23602.84961,23655.16992,23655.16992,3153976000
30/01/2013,23767.33008,23916.16016,23765.57031,23822.06055,23822.06055,1961876000
31/01/2013,23799.16992,23799.16992,23667.93945,23729.5293,23729.5293,1829300400
01/02/2013,23763.33984,23763.33984,23571.30078,23721.83984,23721.83984,1629063500
04/02/2013,23866.80078,23944.74023,23637.17969,23685.00977,23685.00977,2739062400
05/02/2013,23406.99023,23406.99023,23104.26953,23148.5293,23148.5293,2488035600
06/02/2013,23292.42969,23355.36914,23204.05078,23256.92969,23256.92969,1654525000
07/02/2013,23259.82031,23298.13086,23134.7793,23177,23177,2020632400
08/02/2013,23101.08984,23267.19922,23101.08984,23215.16016,23215.16016,1825561400
14/02/2013,23460.31055,23469.25977,23300.59961,23413.25,23413.25,1528919300
15/02/2013,23315.41016,23446.76953,23284.05078,23444.56055,23444.56055,1055545200
18/02/2013,23477.49023,23477.49023,23309.55078,23381.93945,23381.93945,1033227800
19/02/2013,23368.2207,23454.18945,23139.08008,23143.91016,23143.91016,1434540900
20/02/2013,23310.92969,23310.92969,23163.85938,23307.41016,23307.41016,1562429800
21/02/2013,23026.17969,23026.17969,22828.16992,22906.66992,22906.66992,2061812600
22/02/2013,22840.32031,22850.25,22674.58984,22782.43945,22782.43945,1623906800
25/02/2013,22852.89063,22876.0293,22777.63086,22820.08008,22820.08008,1074747100
26/02/2013,22639.9707,22769.07031,22510.75977,22519.68945,22519.68945,1520934400
27/02/2013,22656.40039,22656.40039,22445.33984,22577.00977,22577.00977,1682329600
28/02/2013,22826.41992,23031.68945,22734.83984,23020.26953,23020.26953,2105669200
01/03/2013,22957.08984,23015.67969,22868.68945,22880.2207,22880.2207,2069275200
04/03/2013,22866.50977,22866.50977,22466.08008,22537.81055,22537.81055,2172137600
05/03/2013,22621.59961,22661.49023,22523.68945,22560.5,22560.5,1843253400
06/03/2013,22750.58008,22808.81055,22664.93945,22777.83984,22777.83984,1755859400
07/03/2013,22729.28906,22843.73047,22656.36914,22771.43945,22771.43945,1282193100
08/03/2013,22839.26953,23220.51953,22839.26953,23091.94922,23091.94922,1852113200
11/03/2013,23131.43945,23246.28906,23064.92969,23090.82031,23090.82031,1292207200
12/03/2013,23133,23262.01953,22879.17969,22890.59961,22890.59961,1564247400
13/03/2013,22901.11914,22901.11914,22487.33008,22556.65039,22556.65039,1821517600
14/03/2013,22484.25,22655.88086,22305.53906,22619.17969,22619.17969,1927863000
15/03/2013,22705.91992,22799.66992,22494.03906,22533.10938,22533.10938,2906999600
18/03/2013,22185.32031,22185.32031,21997.7207,22083.35938,22083.35938,2245928400
19/03/2013,22138.09961,22218.84961,22030.66016,22041.85938,22041.85938,1655008800
20/03/2013,21990.03906,22302.5,21975.90039,22256.43945,22256.43945,1771354000
21/03/2013,22285.81055,22403.78906,22179.5,22225.88086,22225.88086,1622168700
22/03/2013,22186.24023,22232.07031,22033.17969,22115.30078,22115.30078,1515505100
25/03/2013,22327.5293,22351.08008,22201.06055,22251.15039,22251.15039,1543646900
26/03/2013,22208.06055,22346.26953,22088.56055,22311.08008,22311.08008,1730124000
27/03/2013,22385.4707,22529.36914,22366.01953,22464.82031,22464.82031,1674301500
28/03/2013,22390.34961,22390.34961,22132.33008,22299.63086,22299.63086,2203094400
02/04/2013,22203.92969,22449.46094,22203.92969,22367.82031,22367.82031,1524778400
03/04/2013,22527.11914,22527.11914,22283.16016,22337.49023,22337.49023,1238359400
05/04/2013,22230.92969,22230.92969,21703.2793,21726.90039,21726.90039,2324356800
08/04/2013,21733.7793,21772.23047,21612.05078,21718.05078,21718.05078,1362666000
09/04/2013,21800.24023,21979.08008,21800.24023,21870.33984,21870.33984,1350849700
10/04/2013,21963.36914,22038.89063,21858.81055,22034.56055,22034.56055,1484676600
11/04/2013,22198.49023,22251.61914,22058.30078,22101.26953,22101.26953,1423110500
12/04/2013,22185.35938,22185.35938,22049.58008,22089.05078,22089.05078,1304977800
15/04/2013,21998.74023,21998.74023,21735.31055,21772.66992,21772.66992,1514316600
16/04/2013,21571.58008,21813.55078,21475.33008,21672.0293,21672.0293,1641271700
17/04/2013,21794.68945,21798.57031,21550.7207,21569.66992,21569.66992,1913726200
18/04/2013,21440.33008,21618.07031,21423.25,21512.51953,21512.51953,1413713300
19/04/2013,21517.93945,22016.9707,21496.28906,22013.57031,22013.57031,1998233200
22/04/2013,22038.13086,22131.65039,21956.5293,22044.36914,22044.36914,1290323900
23/04/2013,22085.69922,22085.69922,21747.4707,21806.60938,21806.60938,1798622000
24/04/2013,22067.03906,22195.92969,21962.90039,22183.05078,22183.05078,1757855600
25/04/2013,22298.64063,22486.44922,22214.65039,22401.24023,22401.24023,1835601000
26/04/2013,22559.9707,22690.33008,22528.94922,22547.71094,22547.71094,1826670400
29/04/2013,22567.63086,22647.58984,22488.65039,22580.76953,22580.76953,1351365700
30/04/2013,22769.58984,22862.68945,22669.53906,22737.00977,22737.00977,1599208700
02/05/2013,22692.33008,22706.07031,22552.31055,22668.30078,22668.30078,1434954200
03/05/2013,22811.83984,22886.16992,22678.66992,22689.96094,22689.96094,1280291900
06/05/2013,22967.7793,22980.56055,22864.91016,22915.08984,22915.08984,1327646200
07/05/2013,22924.28906,23058.74023,22855.58008,23047.08984,23047.08984,1422320300
08/05/2013,23215.94922,23270,23156.25977,23244.34961,23244.34961,1760443200
09/05/2013,23353.67969,23353.67969,23126.81055,23211.48047,23211.48047,1413765800
10/05/2013,23213.58984,23330.59961,23144.11914,23321.2207,23321.2207,1413419200
13/05/2013,23245.58008,23245.58008,22958.86914,22989.81055,22989.81055,1488626800
14/05/2013,23124.24023,23145.91016,22878.64063,22930.2793,22930.2793,1382633400
15/05/2013,23074.25977,23163.56055,23002.32031,23044.24023,23044.24023,1505988700
16/05/2013,23110.18945,23163,22955.90039,23082.67969,23082.67969,1320853000
20/05/2013,23348.74023,23512.41992,23348.74023,23493.0293,23493.0293,1583330000
21/05/2013,23425.68945,23446,23337.75,23366.36914,23366.36914,3484208800
22/05/2013,23341.06055,23423.50977,23179.46094,23261.08008,23261.08008,1471641800
23/05/2013,23066.71094,23123.42969,22605.68945,22669.67969,22669.67969,2505754800
24/05/2013,22679.35938,22781.53906,22470.5293,22618.66992,22618.66992,1412875700
27/05/2013,22571.63086,22729.86914,22544.89063,22686.05078,22686.05078,993591200
28/05/2013,22710.19922,22942.15039,22639.53906,22924.25,22924.25,1147409300
29/05/2013,22826.84961,22861.59961,22532.57031,22554.92969,22554.92969,1539993800
30/05/2013,22562.50977,22630.64063,22290.7207,22484.31055,22484.31055,1748735600
31/05/2013,22582.55078,22582.55078,22346.17969,22392.16016,22392.16016,2493210000
03/06/2013,22301.67969,22564.17969,22249.65039,22282.18945,22282.18945,1550268400
04/06/2013,22320.5,22330.05078,22178.64063,22285.51953,22285.51953,1422129700
05/06/2013,22141.66992,22174.68945,21933.91992,22069.24023,22069.24023,1516765700
06/06/2013,21908.44922,21949.81055,21799.25,21838.42969,21838.42969,1711966400
07/06/2013,21768.24023,21820.42969,21506.33008,21575.25977,21575.25977,1834956400
10/06/2013,21592.90039,21723.85938,21497.55078,21615.08984,21615.08984,1464580800
11/06/2013,21542.30078,21632.00977,21307.99023,21354.66016,21354.66016,2121919200
13/06/2013,21069.25977,21069.25977,20652.75,20887.03906,20887.03906,3299557200
14/06/2013,21083.41016,21164.67969,20954.66016,20969.14063,20969.14063,2394670200
17/06/2013,21007.2793,21272.75,21007.2793,21225.90039,21225.90039,1879428800
18/06/2013,21102.59961,21240.00977,20995.39063,21225.88086,21225.88086,1611375800
19/06/2013,21188.40039,21232.50977,20896.2207,20986.89063,20986.89063,1892108000
20/06/2013,20668.80078,20703.75977,20374.14063,20382.86914,20382.86914,2632968400
21/06/2013,19969.98047,20383.53906,19969.98047,20263.31055,20263.31055,4084032800
24/06/2013,20023.43945,20101.25977,19756.60938,19813.98047,19813.98047,2588417600
25/06/2013,19775.98047,19992.30078,19426.35938,19855.7207,19855.7207,3385293200
26/06/2013,20090.75977,20354.17969,19913.98047,20338.55078,20338.55078,3018082400
27/06/2013,20456.4707,20713.33984,20375.40039,20440.08008,20440.08008,2430525800
28/06/2013,20596.63086,20818.34961,20490.89063,20803.28906,20803.28906,2309679400
02/07/2013,21004.56055,21004.56055,20633.16016,20658.65039,20658.65039,2509168000
03/07/2013,20568.56055,20590.32031,20119.56055,20147.31055,20147.31055,2353610400
04/07/2013,20334.93945,20532.14063,20318.01953,20468.66992,20468.66992,1382334100
05/07/2013,20740.69922,20866.35938,20729.0293,20854.66992,20854.66992,1453364000
08/07/2013,20598.21094,20694.50977,20244.07031,20582.18945,20582.18945,1723942000
09/07/2013,20610.56055,20767.58008,20571.55078,20683.00977,20683.00977,1244457400
10/07/2013,20841.73047,21044.4707,20633.01953,20904.56055,20904.56055,1625897500
11/07/2013,21177.63086,21503.71094,21177.63086,21437.49023,21437.49023,2434318400
12/07/2013,21522.15039,21522.15039,21242.4707,21277.2793,21277.2793,1637335600
15/07/2013,21278.61914,21391.75977,21205.59961,21303.31055,21303.31055,1151451300
16/07/2013,21333.07031,21394.13086,21209.17969,21312.38086,21312.38086,1054044600
17/07/2013,21368.76953,21460.96094,21253.58984,21371.86914,21371.86914,1106668800
18/07/2013,21426.90039,21445.15039,21288.58008,21345.2207,21345.2207,1223663200
19/07/2013,21451.59961,21451.59961,21214.24023,21362.41992,21362.41992,1275705800
22/07/2013,21498.96094,21498.96094,21283.83008,21416.5,21416.5,1090755600
23/07/2013,21517.19922,21964.0293,21517.19922,21915.41992,21915.41992,2565763200
24/07/2013,21912.90039,21984.25977,21799.31055,21968.92969,21968.92969,1342354200
25/07/2013,21872.14063,21947.83008,21841.44922,21900.96094,21900.96094,1157664800
26/07/2013,21892.33984,22034.38086,21834.24023,21968.94922,21968.94922,1207336500
29/07/2013,21896.11914,21953.34961,21749.68945,21850.15039,21850.15039,1205803300
30/07/2013,21870.14063,22033.21094,21839.75977,21953.96094,21953.96094,1212580800
31/07/2013,21888.80078,22070.14063,21853.43945,21883.66016,21883.66016,1350422100
01/08/2013,22025.75,22152.06055,21983.15039,22088.78906,22088.78906,929367200
02/08/2013,22264.76953,22291.41016,22136.7793,22190.9707,22190.9707,1013477000
05/08/2013,22273.82031,22273.82031,22193.66992,22222.00977,22222.00977,760365400
06/08/2013,22000.93945,22012.50977,21807.96094,21923.69922,21923.69922,1139704700
07/08/2013,21756.4707,21901.46094,21571.15039,21588.83984,21588.83984,1340956800
08/08/2013,21697.86914,21785.68945,21629.5,21655.88086,21655.88086,862913500
09/08/2013,21760.05078,21811.24023,21674.9707,21807.56055,21807.56055,1017862900
12/08/2013,21796.46094,22283.05078,21735.06055,22271.2793,22271.2793,1989388800
13/08/2013,22368.4707,22563.81055,22310.53906,22541.13086,22541.13086,2322634900
14/08/2013,null,null,null,null,null,null
15/08/2013,22568.05078,22695.99023,22472.88086,22539.25,22539.25,2216759200
16/08/2013,22450.83008,22663.75,22311.55078,22517.81055,22517.81055,2014135700
19/08/2013,22432.86914,22551.26953,22387.71094,22463.69922,22463.69922,1090294500
20/08/2013,22396.28906,22481.74023,21907.21094,21970.28906,21970.28906,1804736300
21/08/2013,21964.68945,21970.25,21618.59961,21817.73047,21817.73047,1614257600
22/08/2013,21538.18945,21944.4707,21538.18945,21895.40039,21895.40039,1601105400
23/08/2013,22006.41016,22103.90039,21769.03906,21863.50977,21863.50977,1560858500
26/08/2013,21943.40039,22116,21898.15039,22005.32031,22005.32031,1219710000
27/08/2013,21907.42969,21987.50977,21770.75,21874.76953,21874.76953,1165041100
28/08/2013,21584.56055,21655.24023,21465.7207,21524.65039,21524.65039,2232695000
29/08/2013,21612.94922,21717.83984,21554.25,21704.7793,21704.7793,1539354900
30/08/2013,21618.33984,21753.40039,21549.96094,21731.36914,21731.36914,1581307900
02/09/2013,21948.7207,22240.03906,21948.7207,22175.33984,22175.33984,1813177000
03/09/2013,22323,22456.80078,22290.83008,22394.58008,22394.58008,1948185600
04/09/2013,22171.92969,22438.40039,22142.99023,22326.2207,22326.2207,3996450500
05/09/2013,22538.96094,22682.93945,22486.63086,22597.9707,22597.9707,2145320400
06/09/2013,22615.98047,22699.58984,22578.33008,22621.2207,22621.2207,1960758400
09/09/2013,22770.25,22853.01953,22680.63086,22750.65039,22750.65039,1922622300
10/09/2013,22932.59961,22988.81055,22842.88086,22976.65039,22976.65039,2241118600
11/09/2013,23095.85938,23120.46094,22848.5293,22937.14063,22937.14063,2000939900
12/09/2013,22952.84961,23048.2207,22908.99023,22953.7207,22953.7207,1626682900
13/09/2013,22920.75977,22956.76953,22790.7793,22915.2793,22915.2793,1579265000
16/09/2013,23210.35938,23268.15039,23173.83984,23252.41016,23252.41016,1448448600
17/09/2013,23246.91016,23246.91016,23127.86914,23180.51953,23180.51953,1388461800
18/09/2013,23213.78906,23214.67969,23080.58984,23117.44922,23117.44922,1278223200
19/09/2013,23549.89063,23554.33984,23469.0293,23502.50977,23502.50977,2179785600
23/09/2013,23414.98047,23466.66992,23291.23047,23371.53906,23371.53906,1514566800
24/09/2013,23324.38086,23324.38086,23102.25,23179.03906,23179.03906,1558382100
25/09/2013,23192.71094,23281.60938,23154.83984,23209.63086,23209.63086,1340232800
26/09/2013,23192.69922,23224.35938,23043.89063,23125.0293,23125.0293,1574961100
27/09/2013,23199.08984,23340.17969,23118.83984,23207.03906,23207.03906,1487481800
30/09/2013,22946.74023,22986.94922,22845.43945,22859.85938,22859.85938,1573033200
02/10/2013,22997.21094,23138.85938,22933.31055,22984.48047,22984.48047,1444728400
03/10/2013,23167.19922,23241.5,23126.99023,23214.40039,23214.40039,1217000800
04/10/2013,23051.55078,23152.67969,22983.4707,23138.53906,23138.53906,1158821800
07/10/2013,23152.91992,23152.91992,22896.65039,22973.94922,22973.94922,1209772900
08/10/2013,22988.2207,23228.68945,22927.11914,23178.84961,23178.84961,1337047400
09/10/2013,23002.08008,23065.66992,22965.91016,23033.9707,23033.9707,1079534900
10/10/2013,23077.4707,23084.09961,22743.4707,22951.30078,22951.30078,1350438100
